"Date","Center","Store","Product","InTransit","AtCenter","OnOrder","InStock"
2014-04-14,102,12020,102307200074806,0,0,0,41
2014-04-15,102,12020,102307200074806,0,0,0,41
2014-04-16,102,12020,102307200074806,0,0,0,41
2014-04-17,102,12020,102307200074806,0,0,0,39
2014-04-18,102,12020,102307200074806,0,0,0,39
2014-04-19,102,12020,102307200074806,0,0,0,34
2014-04-20,102,12020,102307200074806,0,0,0,34
2014-04-21,102,12020,102307200074806,0,0,0,34
2014-04-08,102,11443,102307200144888,0,0,0,6
2014-04-09,102,11443,102307200144888,0,0,0,6
2014-04-10,102,11443,102307200144888,0,0,0,6
2014-04-11,102,11443,102307200144888,0,0,0,6
2014-04-12,102,11443,102307200144888,0,0,0,5
2014-04-13,102,11443,102307200144888,0,0,0,5
2014-04-14,102,11443,102307200144888,0,0,12,5
2014-04-15,102,11443,102307200144888,0,0,12,5
2014-04-16,102,11443,102307200144888,0,0,12,4
2014-04-17,102,11443,102307200144888,0,0,12,4
2014-04-18,102,11443,102307200144888,0,0,12,4
2014-04-19,102,11443,102307200144888,0,12,0,4
2014-04-20,102,11443,102307200144888,12,0,0,4
2014-04-21,102,11443,102307200144888,0,0,0,16
2014-04-08,102,12020,102307200030160,0,6,0,7
2014-04-09,102,12020,102307200030160,6,0,0,7
2014-04-10,102,12020,102307200030160,0,0,0,13
2014-04-11,102,12020,102307200030160,0,0,0,11
2014-04-12,102,12020,102307200030160,0,0,0,10
2014-04-13,102,12020,102307200030160,0,0,0,8
2014-04-14,102,12020,102307200030160,0,6,0,6
2014-04-15,102,12020,102307200030160,0,6,0,5
2014-04-16,102,12020,102307200030160,0,6,0,4
2014-04-17,102,12020,102307200030160,0,0,0,10
2014-04-18,102,12020,102307200030160,0,0,0,10
2014-04-19,102,12020,102307200030160,0,0,0,9
2014-04-20,102,12020,102307200030160,0,0,0,8
2014-04-21,102,12020,102307200030160,0,6,0,7
2014-04-08,102,12204,102307200071948,0,0,36,0
2014-04-09,102,12204,102307200071948,0,0,36,0
2014-04-10,102,12204,102307200071948,0,0,24,0
2014-04-11,102,12204,102307200071948,0,0,36,0
2014-04-12,102,12204,102307200071948,0,0,36,0
2014-04-13,102,12204,102307200071948,0,0,36,0
2014-04-14,102,12204,102307200071948,0,0,36,0
2014-04-15,102,12204,102307200071948,0,0,36,0
2014-04-16,102,12204,102307200071948,0,0,24,0
2014-04-17,102,12204,102307200071948,0,0,36,0
2014-04-18,102,12204,102307200071948,0,0,12,0
2014-04-19,102,12204,102307200071948,0,0,12,0
2014-04-20,102,12204,102307200071948,0,0,12,0
2014-04-21,102,12204,102307200071948,0,0,12,0
2014-04-08,102,11218,102307200064440,0,0,3,5
2014-04-09,102,11218,102307200064440,3,0,0,5
2014-04-10,102,11218,102307200064440,0,3,0,8
2014-04-11,102,11218,102307200064440,0,0,0,8
2014-04-12,102,11218,102307200064440,0,0,0,8
2014-04-13,102,11218,102307200064440,0,0,0,8
2014-04-14,102,11218,102307200064440,0,0,0,8
2014-04-15,102,11218,102307200064440,0,0,0,7
2014-04-16,102,11218,102307200064440,0,0,0,6
2014-04-17,102,11218,102307200064440,0,0,0,6
2014-04-18,102,11218,102307200064440,0,0,0,6
2014-04-19,102,11218,102307200064440,0,0,0,5
2014-04-20,102,11218,102307200064440,0,0,0,4
2014-04-21,102,11218,102307200064440,0,0,3,4
2014-04-08,102,12236,102307200082502,0,0,0,13
2014-04-09,102,12236,102307200082502,0,0,0,13
2014-04-10,102,12236,102307200082502,0,0,0,13
2014-04-11,102,12236,102307200082502,0,0,0,13
2014-04-12,102,12236,102307200082502,0,0,0,13
2014-04-13,102,12236,102307200082502,0,0,0,13
2014-04-14,102,12236,102307200082502,0,0,0,13
2014-04-15,102,12236,102307200082502,0,0,0,13
2014-04-16,102,12236,102307200082502,0,0,0,13
2014-04-17,102,12236,102307200082502,0,0,0,13
2014-04-18,102,12236,102307200082502,0,0,0,13
2014-04-19,102,12236,102307200082502,0,0,0,18
2014-04-20,102,12236,102307200082502,0,0,0,18
2014-04-21,102,12236,102307200082502,0,0,0,18
2014-04-08,102,11443,102307200022394,0,0,0,6
2014-04-09,102,11443,102307200022394,0,0,0,6
2014-04-10,102,11443,102307200022394,0,0,0,6
2014-04-11,102,11443,102307200022394,0,0,0,6
2014-04-12,102,11443,102307200022394,0,0,0,5
2014-04-13,102,11443,102307200022394,0,0,0,5
2014-04-14,102,11443,102307200022394,0,0,6,5
2014-04-15,102,11443,102307200022394,0,0,6,5
2014-04-16,102,11443,102307200022394,0,0,6,5
2014-04-17,102,11443,102307200022394,0,0,6,5
2014-04-18,102,11443,102307200022394,0,6,0,5
2014-04-19,102,11443,102307200022394,0,6,0,5
2014-04-20,102,11443,102307200022394,6,0,0,4
2014-04-21,102,11443,102307200022394,0,0,0,10
2014-04-08,102,11609,102307200022394,0,0,6,7
2014-04-09,102,11609,102307200022394,0,6,0,6
2014-04-10,102,11609,102307200022394,6,0,0,5
2014-04-11,102,11609,102307200022394,0,0,0,11
2014-04-12,102,11609,102307200022394,0,0,0,10
2014-04-13,102,11609,102307200022394,0,0,0,10
2014-04-14,102,11609,102307200022394,0,0,6,10
2014-04-15,102,11609,102307200022394,0,0,6,10
2014-04-16,102,11609,102307200022394,0,0,6,8
2014-04-17,102,11609,102307200022394,0,0,6,8
2014-04-18,102,11609,102307200022394,0,6,0,8
2014-04-19,102,11609,102307200022394,0,6,0,8
2014-04-20,102,11609,102307200022394,6,0,0,6
2014-04-21,102,11609,102307200022394,0,0,0,12
2014-04-08,102,11218,102307200082700,0,2,0,0
2014-04-09,102,11218,102307200082700,0,2,0,0
2014-04-10,102,11218,102307200082700,2,0,0,0
2014-04-11,102,11218,102307200082700,0,0,0,2
2014-04-12,102,11218,102307200082700,0,0,0,2
2014-04-13,102,11218,102307200082700,0,0,0,2
2014-04-14,102,11218,102307200082700,0,0,0,2
2014-04-15,102,11218,102307200082700,0,0,0,2
2014-04-16,102,11218,102307200082700,0,0,0,2
2014-04-17,102,11218,102307200082700,0,0,0,2
2014-04-18,102,11218,102307200082700,0,0,0,2
2014-04-19,102,11218,102307200082700,0,0,0,2
2014-04-20,102,11218,102307200082700,0,0,0,2
2014-04-21,102,11218,102307200082700,0,0,0,2
2014-04-08,102,12236,103800388694320,0,0,0,6
2014-04-09,102,12236,103800388694320,0,0,0,24
2014-04-10,102,12236,103800388694320,0,0,0,24
2014-04-11,102,12236,103800388694320,0,0,0,22
2014-04-12,102,12236,103800388694320,0,0,0,21
2014-04-13,102,12236,103800388694320,0,0,0,19
2014-04-14,102,12236,103800388694320,0,0,0,19
2014-04-15,102,12236,103800388694320,0,0,0,19
2014-04-16,102,12236,103800388694320,0,0,0,18
2014-04-17,102,12236,103800388694320,0,0,0,17
2014-04-18,102,12236,103800388694320,0,0,0,17
2014-04-19,102,12236,103800388694320,0,0,0,17
2014-04-20,102,12236,103800388694320,0,0,0,17
2014-04-21,102,12236,103800388694320,0,0,0,17
2014-04-08,102,11443,102310800072818,0,0,0,8
2014-04-09,102,11443,102310800072818,0,0,0,8
2014-04-10,102,11443,102310800072818,0,0,0,8
2014-04-11,102,11443,102310800072818,0,0,0,8
2014-04-12,102,11443,102310800072818,0,0,0,7
2014-04-13,102,11443,102310800072818,0,0,0,5
2014-04-14,102,11443,102310800072818,0,0,0,5
2014-04-15,102,11443,102310800072818,0,0,0,5
2014-04-16,102,11443,102310800072818,0,0,0,5
2014-04-17,102,11443,102310800072818,0,0,0,5
2014-04-18,102,11443,102310800072818,0,0,0,5
2014-04-19,102,11443,102310800072818,0,0,0,5
2014-04-20,102,11443,102310800072818,0,0,0,4
2014-04-21,102,11443,102310800072818,0,0,0,4
2014-04-08,102,12204,102307200033584,3,3,0,0
2014-04-09,102,12204,102307200033584,6,3,0,0
2014-04-10,102,12204,102307200033584,6,3,0,0
2014-04-11,102,12204,102307200033584,9,0,0,0
2014-04-12,102,12204,102307200033584,9,0,0,44
2014-04-13,102,12204,102307200033584,9,0,0,43
2014-04-14,102,12204,102307200033584,9,0,0,43
2014-04-15,102,12204,102307200033584,6,0,0,46
2014-04-16,102,12204,102307200033584,6,0,0,43
2014-04-17,102,12204,102307200033584,3,0,0,46
2014-04-18,102,12204,102307200033584,3,0,0,46
2014-04-19,102,12204,102307200033584,3,0,0,45
2014-04-20,102,12204,102307200033584,3,0,0,45
2014-04-21,102,12204,102307200033584,0,0,0,48
2014-04-08,102,12020,102307200039258,0,0,8,3
2014-04-09,102,12020,102307200039258,0,8,0,3
2014-04-10,102,12020,102307200039258,8,0,0,3
2014-04-11,102,12020,102307200039258,8,0,0,3
2014-04-12,102,12020,102307200039258,0,0,0,11
2014-04-13,102,12020,102307200039258,0,0,0,11
2014-04-14,102,12020,102307200039258,0,0,0,10
2014-04-15,102,12020,102307200039258,0,0,0,10
2014-04-16,102,12020,102307200039258,0,0,0,10
2014-04-17,102,12020,102307200039258,0,0,0,10
2014-04-18,102,12020,102307200039258,0,0,0,10
2014-04-19,102,12020,102307200039258,0,0,0,10
2014-04-20,102,12020,102307200039258,0,0,0,10
2014-04-21,102,12020,102307200039258,0,0,0,10
2014-04-08,102,11609,102307200073778,0,3,3,3
2014-04-09,102,11609,102307200073778,3,0,0,3
2014-04-10,102,11609,102307200073778,0,3,0,6
2014-04-11,102,11609,102307200073778,0,0,0,6
2014-04-12,102,11609,102307200073778,0,0,0,6
2014-04-13,102,11609,102307200073778,0,0,0,6
2014-04-14,102,11609,102307200073778,0,0,0,6
2014-04-15,102,11609,102307200073778,0,0,0,6
2014-04-16,102,11609,102307200073778,0,0,0,6
2014-04-17,102,11609,102307200073778,0,0,0,6
2014-04-18,102,11609,102307200073778,0,0,0,6
2014-04-19,102,11609,102307200073778,0,0,0,6
2014-04-20,102,11609,102307200073778,0,0,0,6
2014-04-21,102,11609,102307200073778,0,0,0,6
2014-04-08,102,12204,102307200067990,0,0,0,6
2014-04-09,102,12204,102307200067990,0,0,0,6
2014-04-10,102,12204,102307200067990,0,0,0,6
2014-04-11,102,12204,102307200067990,0,0,0,6
2014-04-12,102,12204,102307200067990,0,0,0,6
2014-04-13,102,12204,102307200067990,0,0,0,6
2014-04-14,102,12204,102307200067990,0,0,0,6
2014-04-15,102,12204,102307200067990,0,0,0,6
2014-04-16,102,12204,102307200067990,0,0,0,6
2014-04-17,102,12204,102307200067990,0,0,0,6
2014-04-18,102,12204,102307200067990,0,0,0,6
2014-04-19,102,12204,102307200067990,0,0,0,6
2014-04-20,102,12204,102307200067990,0,0,0,6
2014-04-21,102,12204,102307200067990,0,0,0,6
2014-04-08,102,12236,103788201632294,0,0,0,20
2014-04-09,102,12236,103788201632294,0,0,0,20
2014-04-10,102,12236,103788201632294,0,0,0,19
2014-04-11,102,12236,103788201632294,0,0,0,17
2014-04-12,102,12236,103788201632294,0,0,0,14
2014-04-13,102,12236,103788201632294,0,0,0,14
2014-04-14,102,12236,103788201632294,0,0,0,13
2014-04-15,102,12236,103788201632294,0,0,0,13
2014-04-16,102,12236,103788201632294,0,0,0,18
2014-04-17,102,12236,103788201632294,0,0,0,15
2014-04-18,102,12236,103788201632294,0,0,0,15
2014-04-19,102,12236,103788201632294,0,0,0,20
2014-04-20,102,12236,103788201632294,0,0,0,20
2014-04-21,102,12236,103788201632294,0,0,0,19
2014-04-08,102,11443,102307200006100,0,0,0,6
2014-04-09,102,11443,102307200006100,0,0,0,6
2014-04-10,102,11443,102307200006100,0,0,0,5
2014-04-11,102,11443,102307200006100,0,0,0,4
2014-04-12,102,11443,102307200006100,0,0,0,4
2014-04-13,102,11443,102307200006100,0,0,0,3
2014-04-14,102,11443,102307200006100,0,6,0,3
2014-04-15,102,11443,102307200006100,0,6,0,2
2014-04-16,102,11443,102307200006100,0,0,0,7
2014-04-17,102,11443,102307200006100,0,0,0,6
2014-04-18,102,11443,102307200006100,0,0,0,6
2014-04-19,102,11443,102307200006100,0,0,0,6
2014-04-20,102,11443,102307200006100,0,0,0,6
2014-04-21,102,11443,102307200006100,0,0,0,5
2014-04-08,102,11218,102307200026812,0,0,0,4
2014-04-09,102,11218,102307200026812,0,4,0,0
2014-04-10,102,11218,102307200026812,0,4,0,0
2014-04-11,102,11218,102307200026812,4,0,0,0
2014-04-12,102,11218,102307200026812,0,0,0,4
2014-04-13,102,11218,102307200026812,0,0,0,4
2014-04-14,102,11218,102307200026812,0,2,0,2
2014-04-15,102,11218,102307200026812,2,0,0,2
2014-04-16,102,11218,102307200026812,0,2,0,2
2014-04-17,102,11218,102307200026812,2,2,0,1
2014-04-18,102,11218,102307200026812,4,0,0,1
2014-04-19,102,11218,102307200026812,2,0,0,3
2014-04-20,102,11218,102307200026812,0,0,0,2
2014-04-21,102,11218,102307200026812,0,2,0,2
2014-04-08,102,11443,102307200057652,0,4,0,3
2014-04-09,102,11443,102307200057652,0,0,0,7
2014-04-10,102,11443,102307200057652,0,0,0,7
2014-04-11,102,11443,102307200057652,0,0,0,6
2014-04-12,102,11443,102307200057652,0,0,0,6
2014-04-13,102,11443,102307200057652,0,0,0,6
2014-04-14,102,11443,102307200057652,0,0,0,6
2014-04-15,102,11443,102307200057652,0,0,0,5
2014-04-16,102,11443,102307200057652,0,0,0,5
2014-04-17,102,11443,102307200057652,0,4,0,3
2014-04-18,102,11443,102307200057652,0,4,0,3
2014-04-19,102,11443,102307200057652,0,0,0,7
2014-04-20,102,11443,102307200057652,0,0,0,5
2014-04-21,102,11443,102307200057652,0,4,0,5
2014-04-08,102,11443,102307200007800,0,0,0,76
2014-04-09,102,11443,102307200007800,0,0,0,75
2014-04-10,102,11443,102307200007800,0,0,0,74
2014-04-11,102,11443,102307200007800,0,0,0,72
2014-04-12,102,11443,102307200007800,0,0,0,72
2014-04-13,102,11443,102307200007800,0,0,0,72
2014-04-14,102,11443,102307200007800,0,0,0,72
2014-04-15,102,11443,102307200007800,0,0,0,72
2014-04-16,102,11443,102307200007800,0,0,0,72
2014-04-17,102,11443,102307200007800,0,0,0,72
2014-04-18,102,11443,102307200007800,0,0,0,71
2014-04-19,102,11443,102307200007800,0,0,0,70
2014-04-20,102,11443,102307200007800,0,0,0,70
2014-04-21,102,11443,102307200007800,0,0,0,69
2014-04-08,102,12204,102307200039258,0,0,0,9
2014-04-09,102,12204,102307200039258,0,0,0,9
2014-04-10,102,12204,102307200039258,0,0,0,9
2014-04-11,102,12204,102307200039258,0,0,0,8
2014-04-12,102,12204,102307200039258,0,0,0,5
2014-04-13,102,12204,102307200039258,0,0,8,3
2014-04-14,102,12204,102307200039258,0,0,8,1
2014-04-15,102,12204,102307200039258,0,0,8,1
2014-04-16,102,12204,102307200039258,0,8,0,1
2014-04-17,102,12204,102307200039258,0,0,0,9
2014-04-18,102,12204,102307200039258,0,0,0,9
2014-04-19,102,12204,102307200039258,0,0,0,6
2014-04-20,102,12204,102307200039258,0,0,8,6
2014-04-21,102,12204,102307200039258,0,0,8,6
2014-04-08,102,11443,102307200074780,0,0,0,23
2014-04-09,102,11443,102307200074780,0,0,0,19
2014-04-10,102,11443,102307200074780,0,0,0,17
2014-04-11,102,11443,102307200074780,0,0,0,17
2014-04-12,102,11443,102307200074780,0,0,0,17
2014-04-13,102,11443,102307200074780,0,0,0,17
2014-04-14,102,11443,102307200074780,0,0,0,17
2014-04-15,102,11443,102307200074780,0,0,0,15
2014-04-16,102,11443,102307200074780,0,0,0,15
2014-04-17,102,11443,102307200074780,0,0,0,10
2014-04-18,102,11443,102307200074780,0,24,0,10
2014-04-19,102,11443,102307200074780,0,24,0,9
2014-04-20,102,11443,102307200074780,24,0,0,9
2014-04-21,102,11443,102307200074780,0,0,0,33
2014-04-08,102,12020,102307200025712,0,4,0,7
2014-04-09,102,12020,102307200025712,0,4,0,7
2014-04-10,102,12020,102307200025712,4,0,0,7
2014-04-11,102,12020,102307200025712,4,0,0,6
2014-04-12,102,12020,102307200025712,0,0,0,8
2014-04-13,102,12020,102307200025712,0,0,0,8
2014-04-14,102,12020,102307200025712,0,0,0,8
2014-04-15,102,12020,102307200025712,0,0,0,8
2014-04-16,102,12020,102307200025712,0,0,0,8
2014-04-17,102,12020,102307200025712,0,0,0,8
2014-04-18,102,12020,102307200025712,0,0,0,8
2014-04-19,102,12020,102307200025712,0,0,0,8
2014-04-20,102,12020,102307200025712,0,0,0,7
2014-04-21,102,12020,102307200025712,0,0,8,5
2014-04-08,102,12204,102307200082530,0,0,0,1
2014-04-09,102,12204,102307200082530,0,0,0,1
2014-04-10,102,12204,102307200082530,0,0,0,1
2014-04-11,102,12204,102307200082530,0,0,0,1
2014-04-12,102,12204,102307200082530,0,0,0,1
2014-04-13,102,12204,102307200082530,0,0,0,1
2014-04-14,102,12204,102307200082530,0,0,0,1
2014-04-15,102,12204,102307200082530,0,0,0,1
2014-04-16,102,12204,102307200082530,0,0,0,1
2014-04-17,102,12204,102307200082530,0,0,0,1
2014-04-18,102,12204,102307200082530,0,0,0,1
2014-04-19,102,12204,102307200082530,0,0,0,18
2014-04-20,102,12204,102307200082530,0,0,0,18
2014-04-21,102,12204,102307200082530,0,0,4,17
2014-04-08,102,12020,102307200030648,0,0,0,7
2014-04-09,102,12020,102307200030648,0,0,0,7
2014-04-10,102,12020,102307200030648,0,0,0,7
2014-04-11,102,12020,102307200030648,0,0,0,7
2014-04-12,102,12020,102307200030648,0,0,0,7
2014-04-13,102,12020,102307200030648,0,0,0,5
2014-04-14,102,12020,102307200030648,0,0,0,5
2014-04-15,102,12020,102307200030648,0,0,0,5
2014-04-16,102,12020,102307200030648,0,0,0,5
2014-04-17,102,12020,102307200030648,0,6,0,5
2014-04-18,102,12020,102307200030648,0,6,0,5
2014-04-19,102,12020,102307200030648,6,0,0,4
2014-04-20,102,12020,102307200030648,6,0,0,3
2014-04-21,102,12020,102307200030648,0,0,0,9
2014-04-08,102,12236,103788201631842,0,0,0,39
2014-04-09,102,12236,103788201631842,0,0,0,38
2014-04-10,102,12236,103788201631842,0,0,0,38
2014-04-11,102,12236,103788201631842,0,0,0,38
2014-04-12,102,12236,103788201631842,0,0,0,38
2014-04-13,102,12236,103788201631842,0,0,0,38
2014-04-14,102,12236,103788201631842,0,0,0,38
2014-04-15,102,12236,103788201631842,0,0,0,33
2014-04-16,102,12236,103788201631842,0,0,0,32
2014-04-17,102,12236,103788201631842,0,0,0,32
2014-04-18,102,12236,103788201631842,0,0,0,32
2014-04-19,102,12236,103788201631842,0,0,0,30
2014-04-20,102,12236,103788201631842,0,0,0,30
2014-04-21,102,12236,103788201631842,0,0,0,29
2014-04-08,102,12236,102307200036690,0,0,0,20
2014-04-09,102,12236,102307200036690,0,0,0,20
2014-04-10,102,12236,102307200036690,0,0,0,20
2014-04-11,102,12236,102307200036690,0,0,0,20
2014-04-12,102,12236,102307200036690,0,0,0,20
2014-04-13,102,12236,102307200036690,0,0,0,20
2014-04-14,102,12236,102307200036690,0,0,8,20
2014-04-15,102,12236,102307200036690,0,0,8,20
2014-04-16,102,12236,102307200036690,0,0,8,20
2014-04-17,102,12236,102307200036690,0,0,8,20
2014-04-18,102,12236,102307200036690,0,0,8,20
2014-04-19,102,12236,102307200036690,0,0,8,20
2014-04-20,102,12236,102307200036690,0,0,8,20
2014-04-21,102,12236,102307200036690,0,0,8,20
2014-04-08,102,11443,102307200028472,0,0,0,28
2014-04-09,102,11443,102307200028472,0,0,0,26
2014-04-10,102,11443,102307200028472,0,0,0,25
2014-04-11,102,11443,102307200028472,0,0,0,25
2014-04-12,102,11443,102307200028472,0,0,0,24
2014-04-13,102,11443,102307200028472,0,0,0,23
2014-04-14,102,11443,102307200028472,0,0,0,23
2014-04-15,102,11443,102307200028472,0,0,0,21
2014-04-16,102,11443,102307200028472,0,0,0,21
2014-04-17,102,11443,102307200028472,0,0,0,21
2014-04-18,102,11443,102307200028472,0,0,0,21
2014-04-19,102,11443,102307200028472,0,0,0,20
2014-04-20,102,11443,102307200028472,0,0,0,20
2014-04-21,102,11443,102307200028472,0,0,0,20
2014-04-08,102,12204,102307200069204,0,0,0,2
2014-04-09,102,12204,102307200069204,0,0,0,2
2014-04-10,102,12204,102307200069204,0,0,0,2
2014-04-11,102,12204,102307200069204,0,0,0,2
2014-04-12,102,12204,102307200069204,0,0,0,2
2014-04-13,102,12204,102307200069204,0,0,0,2
2014-04-14,102,12204,102307200069204,0,0,0,2
2014-04-15,102,12204,102307200069204,0,0,0,2
2014-04-16,102,12204,102307200069204,0,0,0,2
2014-04-17,102,12204,102307200069204,0,0,0,2
2014-04-18,102,12204,102307200069204,0,0,0,2
2014-04-19,102,12204,102307200069204,0,0,0,2
2014-04-20,102,12204,102307200069204,0,0,0,2
2014-04-21,102,12204,102307200069204,0,0,0,1
2014-04-08,102,11609,102307200063624,0,0,0,8
2014-04-09,102,11609,102307200063624,0,0,0,6
2014-04-10,102,11609,102307200063624,0,0,0,5
2014-04-11,102,11609,102307200063624,0,4,0,4
2014-04-12,102,11609,102307200063624,4,0,0,4
2014-04-13,102,11609,102307200063624,0,0,0,8
2014-04-14,102,11609,102307200063624,0,0,0,6
2014-04-15,102,11609,102307200063624,0,4,0,5
2014-04-16,102,11609,102307200063624,4,0,0,4
2014-04-17,102,11609,102307200063624,0,0,0,6
2014-04-18,102,11609,102307200063624,0,0,0,6
2014-04-19,102,11609,102307200063624,0,0,0,5
2014-04-20,102,11609,102307200063624,0,0,0,5
2014-04-21,102,11609,102307200063624,0,0,0,5
2014-04-08,102,12020,102307200030136,0,0,0,6
2014-04-09,102,12020,102307200030136,0,0,0,6
2014-04-10,102,12020,102307200030136,0,0,0,6
2014-04-11,102,12020,102307200030136,0,0,0,6
2014-04-12,102,12020,102307200030136,0,0,0,6
2014-04-13,102,12020,102307200030136,0,0,0,6
2014-04-14,102,12020,102307200030136,0,0,0,6
2014-04-15,102,12020,102307200030136,0,0,0,6
2014-04-16,102,12020,102307200030136,0,0,0,6
2014-04-17,102,12020,102307200030136,0,0,0,6
2014-04-18,102,12020,102307200030136,0,0,0,5
2014-04-19,102,12020,102307200030136,0,0,0,5
2014-04-20,102,12020,102307200030136,0,0,0,5
2014-04-21,102,12020,102307200030136,0,0,0,5
2014-04-08,102,11218,102307200002190,0,0,0,15
2014-04-09,102,11218,102307200002190,0,0,0,15
2014-04-10,102,11218,102307200002190,0,0,0,14
2014-04-11,102,11218,102307200002190,0,0,0,13
2014-04-12,102,11218,102307200002190,0,0,0,12
2014-04-13,102,11218,102307200002190,0,0,0,12
2014-04-14,102,11218,102307200002190,0,0,0,11
2014-04-15,102,11218,102307200002190,0,0,0,10
2014-04-16,102,11218,102307200002190,0,0,0,10
2014-04-17,102,11218,102307200002190,0,0,0,10
2014-04-18,102,11218,102307200002190,0,0,0,10
2014-04-19,102,11218,102307200002190,0,0,0,10
2014-04-20,102,11218,102307200002190,0,0,0,10
2014-04-21,102,11218,102307200002190,0,0,0,10
2014-04-08,102,12236,102307200078722,24,0,0,32
2014-04-09,102,12236,102307200078722,24,0,0,32
2014-04-10,102,12236,102307200078722,24,0,0,31
2014-04-11,102,12236,102307200078722,24,0,0,30
2014-04-12,102,12236,102307200078722,0,0,0,48
2014-04-13,102,12236,102307200078722,0,0,0,47
2014-04-14,102,12236,102307200078722,0,0,0,42
2014-04-15,102,12236,102307200078722,0,0,0,40
2014-04-16,102,12236,102307200078722,0,0,24,39
2014-04-17,102,12236,102307200078722,0,0,24,36
2014-04-18,102,12236,102307200078722,0,0,24,36
2014-04-19,102,12236,102307200078722,0,0,24,34
2014-04-20,102,12236,102307200078722,0,24,0,34
2014-04-21,102,12236,102307200078722,0,24,0,34
2014-04-08,102,11218,102307200038604,0,0,0,4
2014-04-09,102,11218,102307200038604,0,0,0,4
2014-04-10,102,11218,102307200038604,0,0,0,4
2014-04-11,102,11218,102307200038604,0,0,0,3
2014-04-12,102,11218,102307200038604,0,0,0,3
2014-04-13,102,11218,102307200038604,0,0,0,2
2014-04-14,102,11218,102307200038604,0,0,8,1
2014-04-15,102,11218,102307200038604,0,0,8,1
2014-04-16,102,11218,102307200038604,0,0,8,1
2014-04-17,102,11218,102307200038604,0,0,8,1
2014-04-18,102,11218,102307200038604,0,0,8,1
2014-04-19,102,11218,102307200038604,16,0,0,1
2014-04-20,102,11218,102307200038604,16,16,0,1
2014-04-21,102,11218,102307200038604,0,0,0,17
2014-04-08,102,11609,102307200081310,0,1,0,8
2014-04-09,102,11609,102307200081310,1,2,0,7
2014-04-10,102,11609,102307200081310,2,3,0,5
2014-04-11,102,11609,102307200081310,3,0,0,6
2014-04-12,102,11609,102307200081310,0,1,0,7
2014-04-13,102,11609,102307200081310,1,1,0,6
2014-04-14,102,11609,102307200081310,1,2,0,7
2014-04-15,102,11609,102307200081310,2,0,0,8
2014-04-16,102,11609,102307200081310,0,1,0,9
2014-04-17,102,11609,102307200081310,1,0,0,9
2014-04-18,102,11609,102307200081310,0,0,0,9
2014-04-19,102,11609,102307200081310,0,0,0,9
2014-04-20,102,11609,102307200081310,0,0,0,8
2014-04-21,102,11609,102307200081310,0,3,0,0
2014-04-08,102,12204,102307200038366,0,0,0,25
2014-04-09,102,12204,102307200038366,0,0,0,24
2014-04-10,102,12204,102307200038366,0,0,0,24
2014-04-11,102,12204,102307200038366,0,0,0,24
2014-04-12,102,12204,102307200038366,0,0,0,22
2014-04-13,102,12204,102307200038366,0,0,0,22
2014-04-14,102,12204,102307200038366,0,0,0,22
2014-04-15,102,12204,102307200038366,0,0,0,22
2014-04-16,102,12204,102307200038366,0,0,0,22
2014-04-17,102,12204,102307200038366,0,0,0,22
2014-04-18,102,12204,102307200038366,0,0,0,22
2014-04-19,102,12204,102307200038366,0,0,0,22
2014-04-20,102,12204,102307200038366,0,0,0,22
2014-04-21,102,12204,102307200038366,0,0,0,19
2014-04-08,102,12020,102307200074288,0,0,0,7
2014-04-09,102,12020,102307200074288,0,0,0,7
2014-04-10,102,12020,102307200074288,0,0,0,7
2014-04-11,102,12020,102307200074288,0,0,0,7
2014-04-12,102,12020,102307200074288,0,0,0,7
2014-04-13,102,12020,102307200074288,0,0,0,7
2014-04-14,102,12020,102307200074288,0,0,0,7
2014-04-15,102,12020,102307200074288,0,0,0,7
2014-04-16,102,12020,102307200074288,0,0,8,7
2014-04-17,102,12020,102307200074288,0,0,8,7
2014-04-18,102,12020,102307200074288,0,0,8,7
2014-04-19,102,12020,102307200074288,0,0,8,7
2014-04-20,102,12020,102307200074288,0,8,0,7
2014-04-21,102,12020,102307200074288,0,8,0,7
2014-04-08,102,11218,102307200074052,0,0,0,6
2014-04-09,102,11218,102307200074052,0,0,0,6
2014-04-10,102,11218,102307200074052,0,0,0,6
2014-04-11,102,11218,102307200074052,0,0,0,6
2014-04-12,102,11218,102307200074052,0,0,0,6
2014-04-13,102,11218,102307200074052,0,0,0,6
2014-04-14,102,11218,102307200074052,0,0,0,6
2014-04-15,102,11218,102307200074052,0,0,0,6
2014-04-16,102,11218,102307200074052,0,0,0,6
2014-04-17,102,11218,102307200074052,0,0,0,6
2014-04-18,102,11218,102307200074052,0,0,0,6
2014-04-19,102,11218,102307200074052,0,0,0,6
2014-04-20,102,11218,102307200074052,0,0,0,6
2014-04-21,102,11218,102307200074052,0,0,0,6
2014-04-08,102,11609,102307200057482,0,0,0,2
2014-04-09,102,11609,102307200057482,0,0,0,2
2014-04-10,102,11609,102307200057482,0,0,0,2
2014-04-11,102,11609,102307200057482,0,0,0,2
2014-04-12,102,11609,102307200057482,0,0,0,2
2014-04-13,102,11609,102307200057482,0,0,0,2
2014-04-14,102,11609,102307200057482,0,0,0,2
2014-04-15,102,11609,102307200057482,0,0,0,2
2014-04-16,102,11609,102307200057482,0,0,0,2
2014-04-17,102,11609,102307200057482,0,0,0,2
2014-04-18,102,11609,102307200057482,0,0,0,2
